2, 3, 6, 1, 2, 7, 'anlp', 'rhcp', 3, 2, 'apr', 'my'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'mod', 'p'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'j', 't'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'b', 'pc'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'hi', 'ue'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'dk', 'wd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'cqv', 'inu'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'ip', 'og'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'g', 'hbf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'f', 'lw'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'a', 'ij'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'ck', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'fvt', 'sb'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'mya', 'vyi'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'bcu', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'f', 'gf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'f', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'eb', 'qw'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 9, 8, 'd', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'apr', 'my'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'apr', 'my'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bd', 'dsj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bd', 'dsj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'jfj', 'vso'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'jfj', 'vso'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'gju', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'gju', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'azp', 'eeg'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'azp', 'eeg'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'he', 'pl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'he', 'pl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'amw', 'hnv'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'amw', 'hnv'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'eza', 'r'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'eza', 'r'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'm', 'qls'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'm', 'qls'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'gf', 'nkx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'gf', 'nkx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ab', 'ghf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ab', 'ghf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'e', 'kg'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'e', 'kg'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'f', 'pd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'f', 'pd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'e', 'foa'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'e', 'foa'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'f', 'qd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'f', 'qd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bg', 'g'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bg', 'g'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bl', 'fq'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bl', 'fq'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'foz', 'v'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'foz', 'v'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'gk', 'lp'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'gk', 'lp'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'caf', 'ib'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'caf', 'ib'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'd', 'u'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'd', 'u'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'k', 'pa'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'k', 'pa'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'i', 'o'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'i', 'o'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'n', 'otu'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'n', 'otu'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'fa', 'ff'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'fa', 'ff'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'i', 'qrd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'i', 'qrd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 't', 'vxi'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 't', 'vxi'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'fk', 'is'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'fk', 'is'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ivn', 'lgw'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ivn', 'lgw'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'mo', 'tc'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'mo', 'tc'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'jw', 'va'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'jw', 'va'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'd', 'fho'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'd', 'fho'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'rpa', 'twg'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'rpa', 'twg'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'b', 'f'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'b', 'f'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'g', 'vn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'g', 'vn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'nd', 'nz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'nd', 'nz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'u', 'uwi'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'u', 'uwi'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'nnz', 'x'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'nnz', 'x'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'e', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'e', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'jko', 'ofh'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'jko', 'ofh'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'jfw', 'w'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'jfw', 'w'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'f', 'hu'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'f', 'hu'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'of', 'ur'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'of', 'ur'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'et', 'jxj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'et', 'jxj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'f', 'qab'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'f', 'qab'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'gai', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'gai', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'l', 'luu'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'l', 'luu'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'akz', 'i'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'akz', 'i'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'pd', 'ph'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'pd', 'ph'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'e', 'gq'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'e', 'gq'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'idq', 'qt'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'idq', 'qt'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'd', 'jj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'd', 'jj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'b', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'b', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'a', 'k'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'a', 'k'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'dc', 'ij'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'dc', 'ij'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'b', 'cx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'b', 'cx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bq', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bq', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'fvc', 'iw'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'fvc', 'iw'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'gv', 'gx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'gv', 'gx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ahl', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ahl', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'sew', 'uy'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'sew', 'uy'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'i', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'i', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'at', 'i'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'at', 'i'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'dt', 'mv'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'dt', 'mv'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'sit', 'yz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'sit', 'yz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bi', 'mgf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bi', 'mgf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'n', 'q'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'n', 'q'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'a', 'vil'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'a', 'vil'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'j', 'mx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'j', 'mx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'gzf', 'nl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'gzf', 'nl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'il', 'ltk'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'il', 'ltk'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'em', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'em', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'emk', 'f'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'emk', 'f'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'l', 'lmo'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'l', 'lmo'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 't', 'uto'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 't', 'uto'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'az', 'vi'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'az', 'vi'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ajf', 'ly'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ajf', 'ly'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'e', 'h'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'e', 'h'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ewm', 'ij'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ewm', 'ij'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'mp', 'p'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'mp', 'p'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'hc', 'km'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'hc', 'km'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'a', 'gjj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'a', 'gjj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'b', 'h'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'b', 'h'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'rvn', 'xbc'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'rvn', 'xbc'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'lf', 'u'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'lf', 'u'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'cb', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'cb', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'c', 'krc'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'c', 'krc'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'eae', 'kx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'eae', 'kx'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'e', 'i'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'e', 'i'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'm', 'npv'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'm', 'npv'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ax', 'ug'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ax', 'ug'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'as', 'hb'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'as', 'hb'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'd', 'hy'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'd', 'hy'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bt', 'q'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bt', 'q'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'dxm', 'x'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'dxm', 'x'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'a', 'e'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'a', 'e'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'g', 'tfn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'g', 'tfn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'h', 'sd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'h', 'sd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'asd', 'fzl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'asd', 'fzl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'lww', 'yqz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'lww', 'yqz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bd', 'c'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bd', 'c'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'tb', 'vav'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'tb', 'vav'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'idz', 'kga'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'idz', 'kga'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'hbk', 'nrj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'hbk', 'nrj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'fe', 'r'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'fe', 'r'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'fvb', 'uvr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'fvb', 'uvr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'fg', 'rr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'fg', 'rr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'b', 'gok'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'b', 'gok'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'hmc', 'pwr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'hmc', 'pwr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'csv', 'hfz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'csv', 'hfz'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'obv', 'ovk'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'obv', 'ovk'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'kmf', 'wbf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'kmf', 'wbf'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'g', 'oo'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'g', 'oo'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'na', 'ukl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'na', 'ukl'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'dqr', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'dqr', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'h', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'h', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'al', 'bn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'al', 'bn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'g', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'g', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'kvj', 'o'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'kvj', 'o'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'az', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'az', 'j'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'fln', 'fn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'fln', 'fn'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'c', 'he'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'c', 'he'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'a', 'kmm'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'a', 'kmm'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bb', 'mb'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bb', 'mb'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'j', 'mni'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'j', 'mni'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'o', 'sd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'o', 'sd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'bxx', 'gd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'bxx', 'gd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'f', 'orr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'f', 'orr'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ed', 'sj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ed', 'sj'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'og', 'q'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'og', 'q'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'it', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'it', 'n'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'be', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'be', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'lnw', 'vzk'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'lnw', 'vzk'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'dud', 'kwo'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'dud', 'kwo'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'ar', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'ar', 's'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'iqz', 'smd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'iqz', 'smd'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'uxn', 'w'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'uxn', 'w'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'htr', 'k'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'htr', 'k'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'jca', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'jca', 'l'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'qvn', 'v'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 1, 'qvn', 'v'
2, 3, 10, 8, 2, 7, 'anlp', 'rhcp', 2, 9, 'hj', 'oe'
